,real_value,reg_br,reg_ridge,reg_ridgecv,reg_lr,reg_encv,reg_lassocv,reg_larscv
0,0.011978627450980392,0.006415536406447877,0.00637568562769285,0.00637568562769285,0.006114808958021582,0.006442183862612824,0.006510031757497696,0.006488585855814376
1,0.012050294117647058,0.0072553115007684185,0.007092230569504831,0.007092230569504831,0.007076717131500654,0.007154544996242707,0.007223622942293128,0.007305378105803
2,0.011567696078431371,0.008219299122180071,0.007823540534980269,0.007823540534980269,0.00868267954847378,0.007800110816528261,0.007839879996493528,0.008002135394122669
3,0.008438921568627453,0.008675079133324775,0.008370015206275285,0.008370015206275285,0.008880953139792133,0.008349161108843827,0.008388170415016986,0.008520066567146808
4,0.011665686274509805,0.009196711442743118,0.008900574063275095,0.008900574063275095,0.0092166159553528,0.008984817221634508,0.009060433008574717,0.009168082875712504
5,0.01171416666666667,0.008950860867767727,0.009179705411183093,0.009179705411183093,0.00932305943621141,0.009202507198757315,0.00923515625621258,0.009242607750048815
6,0.017421617647058824,0.010198512864600958,0.010263167424906912,0.010263167424906912,0.01009534280107439,0.010442963980517084,0.010473806745037131,0.01060299916981454
7,0.013183039215686277,0.010337863127520903,0.01058482032652543,0.01058482032652543,0.010157958632499766,0.01089963523455402,0.010934863541747487,0.010953013905286794
8,0.015436225490196078,0.010686057319809955,0.0108656592616798,0.0108656592616798,0.010776792392364652,0.01131281552519963,0.011345325909978984,0.011282377683956651
9,0.014173186274509803,0.011259691931335853,0.011385541063982164,0.011385541063982164,0.011400140215520879,0.011788047178452492,0.0118123365314954,0.011754383433240298
10,0.011851225490196078,0.012385776767727927,0.011953289650097228,0.011953289650097228,0.012247751826263522,0.012221968546011878,0.012249440454955476,0.012217173947589123
11,0.011511372549019606,0.012942463731008253,0.012484834476392419,0.012484834476392419,0.012572535524194352,0.012481850015604926,0.012476759628895204,0.012468028184607394
12,0.008076519607843136,0.013061622835115081,0.012707648229351873,0.012707648229351873,0.01307362074397665,0.012778181765228713,0.012780287761716469,0.012722701457447649
13,0.014454950980392156,0.01299419927227515,0.01269079521370596,0.01269079521370596,0.013213409362597179,0.012818369412777336,0.01283145540301428,0.012804009459067366
14,0.01125735294117647,0.012692806693570894,0.012604460382999361,0.012604460382999361,0.012980683435167445,0.012755185058456398,0.012775000438385902,0.012791818484274967
15,0.014412843137254903,0.012163105802220351,0.012108158970716648,0.012108158970716648,0.012151647225398642,0.012422124417888161,0.01246325506754161,0.012365763477923106
16,0.011532941176470591,0.01125171786634887,0.011557409585797485,0.011557409585797485,0.01153973813526317,0.011995880173581587,0.011977501902203869,0.011907569050407109
17,0.014218480392156863,0.011384631469292316,0.011215032377846365,0.011215032377846365,0.01176000149915731,0.011799801764204403,0.011802215166793827,0.011732012981685629
18,0.006298823529411765,0.010911741156309418,0.010547694370941413,0.010547694370941413,0.010909362691634323,0.010888643314665644,0.010875303685941907,0.010840681184731887
19,0.004755343137254901,0.010114333934980067,0.0097808860115191,0.0097808860115191,0.009615823064947997,0.009888364444510692,0.00984922310237557,0.0098446737731342
20,0.0036166666666666665,0.009870877900833587,0.009112015466308045,0.009112015466308045,0.0096076136023012,0.009153068323637551,0.009122812085493072,0.009153557736643985
21,0.003451813725490196,0.009050824963532867,0.008322128839939508,0.008322128839939508,0.008632379925494569,0.008063794034850823,0.008006046322900872,0.008143485389794387
22,0.0077571078431372545,0.008042420675262112,0.007725338020888327,0.007725338020888327,0.007979189869496452,0.007381734189449242,0.0073626182385797614,0.007418115849992871
